# from (http://archives.esac.esa.int/hsa/legacy/ADP/PlanetaryModels/)# freq[GHz]	T_rj[K_rj]
59.958491599999995	160.3024912585751
62.95641618	156.85109019393934
65.95434076000001	153.5317302590125
68.95226534	150.3664117134095
71.95018992	147.36013498834427
74.9481145	144.51090054276705
77.94603908	141.72971355033548
80.94396366000001	139.18256516476558
83.94188823999998	136.7724602622497
86.93981281999999	134.4883994228198
89.93773739999999	132.3233829547412
92.93566197999999	130.22941501062368
95.93358656000001	128.228493980537
98.93151113999998	126.25562714593205
101.92943571999999	124.42880160131314
104.92736029999999	122.67902448929068
107.92528487999999	120.9972969295519
110.92320946	119.37661996940895
113.92113403999998	117.81399415892601
116.91905861999999	116.30741987152936
119.91698319999999	114.85489744311776
122.91490777999998	113.45542696296222
125.91283236	112.10700866077691
128.91075694	110.77465086003882
131.90868152000002	109.53233544140832
134.9066061	108.33807159750361
137.90453068	107.19185871844209
140.90245526	106.09069699003854
143.90037984	105.03058700962694
146.89830442	104.00652990527949
149.896229	103.01552632794859
152.89415358	102.04957907639833
155.89207816	101.09769283944044
158.89000274	100.15187192797642
161.88792732000002	99.2131171626179
164.8858519	98.33140481314004
167.88377647999997	97.65965192183981
170.88170105999998	97.34376447689681
173.87962563999997	97.30876218807823
176.87755022	97.35674418455818
179.87547479999998	97.37477366436234
182.87339938	97.31788018094237
185.87132395999998	97.19306373554942
188.86924854	97.00032871735488
191.86717312000002	96.73868054732105
194.86509769999998	96.40512655290745
197.86302227999997	95.99767406944524
200.86094685999998	95.51732885380173
203.85887143999997	94.9710923128723
206.85679602	94.36896306490125
209.85472059999998	93.73592593419177
212.85264518	93.12094101673925
215.85056975999998	92.60992695305876
218.84849434	92.27979940514794
221.84641892	92.09657566856717
224.8443435	91.96234348407424
227.84226807999997	91.81616302165531
230.84019265999999	91.64005494526367
233.83811723999997	91.43002658368553
236.83604182	91.18708019986897
239.83396639999998	90.9152145669031
242.83189098	90.61343418524868
245.82981555999996	90.28773509316441
248.82774014	89.94411261007761
251.82566472	89.58356793487832
254.82358929999998	89.20909947436948
257.82151388	88.82170808140714
260.81943845999996	88.42139599466503
263.81736304000003	88.01116103671927
266.81528762	87.59300212992713
269.8132122	87.16692109386656
272.81113677999997	86.73491652460734
275.80906136	86.29599177605517
278.80698594	85.85114697043201
281.80491052	85.39838748419088
284.8028351	84.9357191886024
287.80075968	84.45416185303141
290.79868425999996	83.95671383310408
293.79660884	83.44637298097356
296.79453342	82.94809059858412
299.792458	82.53271294344083
302.79038257999997	82.26208956221024
305.78830716	82.09828328191114
308.78623174	81.95447849588663
311.78415632	81.78777338744021
314.7820809	81.59019077409965
317.78000548	81.36672346556922
320.77793005999996	81.12136594620073
323.77585464000003	80.86010686327607
326.77377922	80.58494414197108
329.7717038	80.29887265849402
332.76962838	79.99990042990065
335.76755295999993	79.69002480601996
338.76547754	79.37124272179632
341.76340211999997	79.04355658124878
344.7613267	78.7069688761195
347.75925127999994	78.36347598790577
350.75717585999996	78.00809602562084
353.75510044	77.64083244740722
356.75302502	77.25670551791369
359.75094959999996	76.85472364359221
362.74887418	76.43788181550721
365.74679876	76.03009887300188
368.74472334	75.68716785288171
371.74264791999997	75.45191223863128
374.7405725	75.2814721966062
377.73849708	75.1080983716725
380.73642165999996	74.90290645158693
383.73434624000004	74.6589322065506
386.73227082	74.38116474625268
389.73019539999996	74.08056684982941
392.72811998	73.79498172415185
395.72604455999993	73.54431828188227
398.72396914	73.31562613250355
401.72189371999997	73.08003218330077
404.7198183	72.83156651639185
